post_id,text,disease,label
92602064,Health practioners advices that wearing face mask can help prevent the spread of covid19 via airborne.Same health practioners also encourages us to use mosquito net to stay safe & prevent malaria.What did they say we should use to prevent the contraction of HIV virus pls?,malaria,1
87477795,masturbation causes urinary tract affection I also heard that erectile dsyfunction also ties into signs of having a heart attack,heart attack,0
91591446,It is now they will appreciate what Bill Gates has been doing. Let's wait till Malaria drug is affected.Hope FFK and co will start picking the tab after demonizing Bill Gates?,malaria,1
64328731,Can you even try it? Cc lalasticlala Some people will die of heart attack if they try this.,heart attack,1
25559957,"Abeg i carry God beg u, go isolate urselfBtw, where do u staySure it aint malaria?",malaria,1
69027948,"Well done cappo, thank God you are doing great,the Lord is your strength.We'll be 23 weeks tmrw and I'm recovering from the malaria and the first TT injection shot reaction, besides that we are doing well to the glory of God.",malaria,0
82322592,"do an HIV test. cough more dan 2weeks... tuberculosis.. whc is secondary to immunodeficiency. anal pain.. hmm bro, hmm.",tuberculosis,1
96103454,Cool o pls help us out with a malaria vaccine abeg,malaria,1
108213862,"Let him go and screen for Tuberculosis (TB), I assured you he would be fine soonest after free treatment.",tuberculosis,1
80555360,it's likely because of those early antibiotics and malaria tabs (don't blame yourself o cos you didn't know). Sorry dear. May you smile better again soonest.,malaria,1
52997806,It made me cough...headache...malaria...stomachache,malaria,1
107735465,Herpes does not itch except it is .....but for him to have HIV it means he must have been sleeping with literally any kind of girl.In that area he should be more concerned with syphilis that is the prevalent killer followed by hepatitis,hepatitis,0
108606671,.Lmao he been angry with you ever since. That was the last stroke that broke the camels back. It’s refresh to see him loose his cool after your revelation,stroke,2
26132190,"and some peeps d say na malaria n typhoid sick ppl de d treat or dat Nigeria is hiding d formula for treating Ebola ,nawa ooooh!",malaria,1
90044448,"I don't like where this is going, my bro had malaria symptoms and also complained about not being able to taste anything",malaria,0
63403209,All dem footballers dem wei dem die from heart attack for obodo contri wei observe all this or rules how you wan take explain convince me?,heart attack,1
40282667,This kind of hospital To treat malaria fit be one million ohh,malaria,1
30469231,"Acute Malaria ...wen dat tin do me, I begin speak in Tongues..",malaria,0
14874821,"My sista, diz tiyauuuun wey don dey 2much 4 NL....e don make my malaria come back",malaria,2
75234532,"Na today yansh begin dey back?!Apc gave them a master stroke When saraki dey do em own legislative rascality ,his supporters were so happy.Make una continue cry me river",stroke,1
73751063,That's not true except for mosquitoes in Japan.. There is no proven scientific analysis of which blood type mosquitoes have preference for except that a certain blood group (A) is more susceptible to malaria than others. Mosquitoes bite all shades of animals with equal proportion,malaria,1
19021391,"this iw what happens when a man is badly beaten. insteading of hiding his head in shame, he still thinks he could have a way out. What will come for him next will be to much for him to handle. so i percieve a stroke very soon",stroke,2
71699626,"True, it depends on how fast treatment is given and part of the brain damaged.. Some people become completely paralyzed after a stroke and never recover..This acronym always help in suspected stroke FASTFacial droopArms, unable to move armsSpeech, slurring of speechTime to get help asap",stroke,1
19022885,"All lovers of Nigeria, be ready to have heart attack. Hahahahah Abeg senator ichawa pig. Hit Nigeria with a bigger insult next time!Shey una be Nigerians? We go see",heart attack,2
75246316,"AC is normal but susceptible, SC has mild anemia and CC is normal and resistant to malaria. The following approximate fitnesses have been assigned to these genotypes...If you want to know more about genotype AC, please visit the page for answer: genotyping by sequencing.",malaria,1
5399939,the solution to memory loss especially after recovering from stroke illness,stroke,1
90032787,"Make una dey deceive unaselves. Other countries are already getting back to normal bit by bit, you guys are still throwing fictitious malaria figures",malaria,1
37139649,"if u really nid d name. just saw it onlyn nw , buh it haz side effects of heart attack,increased blood pressure..",heart attack,1
85640043,Stop displaying your ignorance with confidence bro...Malaria is a disease and not a symptom no matter the geographical location..(goggle meaning of a disease and familiarize yourself with the meaning of a symptom)Secondly medicine is universal!,malaria,1
49224411,"lol! His faith cured him. I used dat soap myself for months but I still got struck wit malaria . Neem extract soap,but av 4gotten d name now",malaria,0
30611138,"I feel you ,I think they just want to give him heart attack.",heart attack,1
64901152,"Minus Nigerian doctors... All they know how to give is Paracetamol,Flagyl, antibiotics and anti-malaria.",malaria,1
7640235,"discover how to knock out malaria and thypoid with Amarrhea capusle now [quote][/quote]contact 2348098574423 ,Yong cordyeeps capsule intestine cleanser ,bacteria ,fiboridALOE SOFT diabieties ,highsugar, Golden oyster bacteria infectionsSHARK CARTILAGE AND LYCOPENE FOR arthrits pain waist pain and general body painMelatonin for diabeties sugar andgeneral body immune system",malaria,1
84817651,Beautiful treated king size mosquito net safe for family from malaria for 7500,malaria,1
106481192,"Hospitals barely treat stroke patient properly,you guys were supposed to have taken him to local stroke specialist that deals with herbs when it started at the first stage.",stroke,1
76498618,lemme pick the tv for 50k. Cash and carry. Hope the Tv well perfectly and no malaria?,malaria,2
58846522,Then why the sudden rise in malaria deaths?,malaria,1
55342840,"don't mind him...If we all start looking at side effect, then nobody will take malaria drugs or any antibiotics again cos they all have so many contra indications.",malaria,1
108719542,it is ..even my parents and people i know have been saying this ...but they say its malaria ok o,malaria,1
84257959,"Stroke takes time to recover and in majority of cases,recovery is not always 100%.",stroke,1
24510991,"My point is there are exceptional cases ......and rehabilitation is a major part of the getting well process in a post-stroke patient, you won't allow the muscles to atrophy.",stroke,1
94850351,Enough of this Coronabirus scam.Malaria kill more people in Nigeria than Covid19,malaria,1
27555442,"its like we r twin ..d most annoying part is dat any tym I fall sick, I reduce in weight n I don't like it..no malaria drugs in dis life dat I ve nt taken",malaria,0
58643978,With all this which malaria drug reminds,malaria,1
81041858,"This thread is meant to raise awareness about the seriousness of malaria and the need to step up and take small, individual actions towards its elimination in Nigeria. There would be periodic updates, room for questions and expert opinions.Thank you as you come along for the ride, it promises to be educative and fun.",malaria,1
13032956,why must all jokes end wit someone dying or someone gettin an heart attack?,heart attack,2
30596510,"Am sure some people will be dieing of heart attack now hmmmmm. God bless ,Nigeria",heart attack,1
36149822,".Is Oshiomole having a heart attack ?The babe set sha but na lie Oshiomole lie , this kain babe no fit be virgin when him marry am.",heart attack,2
77778818,"People take in blood and still die, contract hepatitis/ aids, discover allergies and mutated blood group/genotype etc . Who gets sued when these happen?",hepatitis,1
75916694,"Twin gestation <user> weeks today. Been dealing with serious malaria since Sunday, the headache is too much, I seem really tired. I have been given fansidar and paracetamol.",malaria,0
14663527,"Thanks a lot. I eat well o my dear, it was just malaria. And I've been keeping up with my exercises.",malaria,0
12148383,o,malaria,1
71991620,"That direct primaries was a master stroke by the ruling party.They're already a step ahead of the pdp ,they've already done their calculations b4 the elections. Simply put,the Apc /buhari already has 14.8million votes b4 the election, I hope other parties are smarter to understand the game b4 it's 2 late.",stroke,2
77441715,Its tuberculosis. But you try.,tuberculosis,2
13389233,"Rip man, it was a heart attack, we will meet at the other side.",heart attack,0
51533721,be careful of the malaria drugs u will be given ... I will advice u get a very good alagbo and take herbs is better than drugs..,malaria,1
18104381,They can also increase the risk of heart attack,heart attack,1
35914837,<user> are the series of tests that u would recommend to someone that is easily down with malaria.,malaria,1
66411402,Congrats..this one z here to stay in Jesus name...dunno know why your moniker always remind me of malaria MELISIN,malaria,2
76992752,"Ha! I'm surprised to hear that there's still tuberculosis in Nigeria,I thought we'd passed that..People had better be careful and protect themselves.",tuberculosis,1
51712437,Na u wan cause heart attack last night Why u go allow ur phone go off like that,heart attack,1
64213870,"What most people don't know, even medical personnel, is that Lassa fever is like malaria: it has never really left. It has always been and will continue to be there in Nigeria until appropriate actions are taken.",malaria,1
83133923,"Sorry teamie about the malaria and cough. I don't dare cough hard to my stomach, will just take the cough from my chest and cough like siren. My vomit comes from mouth and nose that's why I don't dare trigger it.",malaria,0
90057388,"Wow! Me too. It started with malaria symptoms, then I couldn't taste nor smell anythingI've recovered though.But it's a scary experience[/quote]Please what did you take. I'm really down here. We can't perceive anything.",malaria,0
82619893,"<user> How would he know if he trusted her??She can always lie it is malaria drugs, don't blame op for this at all",malaria,1
35257225,"Hi dear, It's not really going very nicely, I woke up feling very sick. Apparently, it's malaria. I've just been on hibernation mode since norning. Thanka for checking in though. Trust you had a nice day",malaria,0
101353127,I think malaria is number one,malaria,1
67516606,Don't be naive most of the quacks here can't pass those board exams in foreign contries .we have typhoid and malaria specialist here as doctors,malaria,1
6760858,This looks like one of the several gutters in Accra during rainy season. I never knew mosquito/malaria breeding was a tourist attraction.,malaria,1
87982527,We men cant kill ourselves jareh them women no de satisfied na so so complain that is y to see a stroke woman at old age go rear but we men na so so de end our old age because in our youth age we are trying to satisfy our wives ....men jaraeeeeeeeeeÔøΩ‚Äç‚ôÇÔ∏è,stroke,1
18340479,which of the hospitals tak care of stroke?,stroke,1
102449136,"Pls i need help for my mother treatment,she is suffering from stroke. I have exhausted all I have on her treatment. If God lay it in your heart to help me pls. Gtbank:0115737430,umonta nsikak",stroke,0
80990986,"Sorry....Possibly causes; - Traumatic brain injury.-Infections, such as encephalitis or meningitis, or a history of such infections.-Stroke.-Brain tumors.-Genetic syndromes.Please go and see a doctor...",stroke,1
105658616,THEY NEED TO CHECK YOUR TEMPERATURE BECAUSE IT IS VERY OBVIOUS YOU HAVE MALARIA,malaria,2
62679689,"Good day great mamas in the house.Please i have questions 1. Can i take malaria drug at 15weeks because that is when i will be saying my Dr next.2. Which one is safe to take btw Fansidar and chloroquineThank you.Cc: Zaynie, Soonest and all sabi mamas in the house.",malaria,1
90503187,"Primary cause of death: Kidney failureSecondary cause: Covid-19Coronavirus made the death faster.It's just like HIV. A normal may get sick with pneumonia or even malaria and recover, but with HIV, if the person's viral load is high, he may struggle or even die.I hope you understand",malaria,0
54673818,Please don't give mommy Zaynie heart attack inugo by saying that word . That her post wan kill me with laugh eh .,heart attack,2
89572591,from malaria? punch una dey fall my hand,malaria,1
17638092,LMAO.. GEJ's NL phools are having a heart attack because of a rail line. Wonders will never end.,heart attack,1
43534153,"Which period are you referring to because since time imoriver, u can buy 'all' drugs from chemists without prescription. Infact they mix all kinds of coloured pills for everyday illnesses like malaria, cold, etc.its called 'mixing' As for fake drugs, there are more fake drugs in the 90s than now courtesy Nafdac.",malaria,1
86632198,"Mad people. As if this is the most logical way of funding research. How much have they proposed as prize money for the researcher that find the cure for malaria. ""Awon were dede yi""",malaria,1
98139629,Believe me I see people that malaria have killed Have you ever heard of cerebral malaria Go and research before coming back to me,malaria,1
86285267,God please dont listen to this idiot he no get sense!!! we can't handle ordinary malaria and typhoid na corona virus we wan come handle...abeg make the virus remain where it is.....,malaria,2
82665982,"Is malaria...with plenty fever but it has stop nowI don't know wat malaria has in me, I used to treat it every month",malaria,0
102071353,"He's ignorant,let him get it first and let's see how he continues with his motivational speech Or let him tell us the more people who malaria kill,ignorance is evil",malaria,1
91504744,"That post you made in march has always been my position. It is just unfortunate that most Nigerians are bandwagon inclined. People are just screaming ""lockdown, lockdown "" ..Even the WHO has said corona virus is here to stay just like malaria and co.",malaria,1
94618808,You're on point.. The malaria immunity helped a lot.. That's the advantage we have gotten from been in malaria endemic country,malaria,1
18604761,D death of my dad on the 12th of june 2013....he died of stroke,stroke,0
9143468,"Different stroke for different folks, But if l may ask,when did u start giving ur dad money?",stroke,2
108890836,TOTAL CURE OF STROKE AWAIT,stroke,1
105035886,"I believe this started after a brief malaria illness, ryt? Jux get those stuffs stated above, and start using. If others can survive this, we will survive it too. Stay strong, and remember you are not in this alone. Mine has been 4 days now.",malaria,0
106541278,bros take am easy na.this is not malaria o,malaria,1
80415601,The medicine I reacted to is CHLOROQUINE. It will itch my body for three days after ingestion or injection. Thank God to the discovery of ACTs to treat malaria. I no longer have to take chloroquine.,malaria,1
108314410,"[quote author=GodHatesBigots post=108299917][/quote]Whatever don't bring your so called malaria vaccine here...cos it's not a vaccine and you admit it is only 30% efficient, meaning it is a useless chemical mixture",malaria,1
32124606,"lol......see this one. Please don't die, you sound like you're abou to have a heart attack This is a faceless forum don't forget. No go carry high bp....chai! Such uncouth people everywhere you turn. Una dey shame me",heart attack,1
40382551,For those still doubting if the mosquito lamp is working. Below is a review from someone that I sold it to. Order for yours today and see how mosquito is totally out of your home. Protect yourself and children from malaria today,malaria,1
87784625,And who says there's no cure for malaria. Keep writing off your country and expecting the best at the same time. Confused human,malaria,1
107705490,"It may not work for you my friend...Also Learn to chest your challenges too, so that the day monkey go lost for market... U no go get heart attack",heart attack,1
97205651,"Please anybody that has used Alimosho general hospital igando, lagos, should let me know if they open on Saturday pls. I want to go collect my test result for malaria and see Doctor tomorrow because this malaria is showing me shege . I dont think I can wait any longer",malaria,0
16160711,"she reeled out its health benefits, d one that got me most is it being a potent anti-malaria drink when mixed with hot water. got 2 cans from her & it really worked wonders. gave a friend who was recovering from typhoid,it was like magic. Google it!",malaria,1
81328709,Y him mouth kon wo like say him get stroke,stroke,1
79157667,..AA are most susceptible to malaria because the life cycle of their RBC offers enough time for plasmodium Spp to complete its life cycle..,malaria,1
56835793,"I didn't experience throwing up,but I felt a little sick for about 2days. it was fansidar I was given. What malaria drug were you given ma. Congratulations to folash , I am always so happy seeing my sisters from the ttc thread. You are welcome in the name of the Lord.",malaria,0
96611909,Good morning mamas..The thing is my yard people have been saying I have body temperature which me myself can't really feel so I want to ask if it's normal a pregnant woman's body increase in temperature on its own or it's a symptom of malaria.,malaria,0
100058636,please this malaria drug is d same with Sunday Sunday medicine they give us ?,malaria,1
93392300,This sounds like a side effect of hydroxy Chloroquine. Have you been taking hydroxy Chloroquine for your malaria and typhoid?,malaria,1
107973060,65 new cases of Covid-19 Malaria &Typhoid.,malaria,1
44165683,"May your mother die a miserable death if you dont post the pictures. You will die of heart attack cos you are fighting the wrong person, may all your family and tunde salam die by tanker accident. Say amen! First class mumu. Lmao",heart attack,2
17844432,Cerebral malaria.,malaria,1
44185189,"Baba eku ise ooooooo. ejowo efu wa ni ogun stroke todaju fun eniti stroke dadubule, ki iwosan ati alaafi le de ba.",stroke,1
16700201,Common things occur commonly. First thing on that list should be Malaria,malaria,1
68406378,You are not supposed to take blood tonic or fruits when you are treating malaria it makes the drugs ineffective see a qualified doctor,malaria,1
20361975,"It's still an artemisinin derived drugs. There are other malaria drugs.Nigerians av this issue with drugs, they overuse a drug and it becomes resistant. smh",malaria,1
34224187,"My dear I dey manage o,I'm treating malaria o...Thanks 4d mention",malaria,0
88218397,"Even malaria changes urine colour, talking from experience",malaria,1
88945224,"Your problems have just started. Shebi there is no Corona in Kano, it is ordinary malaria and typhoid killing you people? You'll have sense by force.",malaria,1
1279789,"Dangote has a Foundation, just that he does not make much noise about it. It is committed to Fighting Malaria, HIV and AIDs, Infant and Maternal Mortality. They have project sites in Lokoja and Kastina. They are expanding their activities soon.",malaria,1
3005223,"haba,, wetin make u talk tuberculosis nw?roki, over to u ooo",tuberculosis,1
19251149,Baby just swim around Olympic sized pool once or do a butterfly stroke from end to end and then listen to the sound on your body. It is effective and yet not aggressive. The water takes care of a lot of things.,stroke,2
3859401,"<user> me be case?Abi wetin I do to the bobo? e be like say he wan stroke our love fire LOL, welcome back. Nothing do my ID",stroke,2
714392,"Procold also dangerous, and continuous intake leads to stroke?How authentic is this? any links to prove ur story?",stroke,1
108033914,"This is it! The land grabbing kai kai and Ogogoro malnourished Ijaw pipeline vandals from malaria carrying mosquito infested creeks in Gbaramatu lies have been intellectually busted once more.With this piece of information,The whole world now knows that Bonny and Opobo belong to the Igbos and Igbos alone.",malaria,2
43216698,U wan give them heart attack ni?,heart attack,1
55545831,It's to prevent malaria in pregnancy. It's safer to take it. Please take all meds given,malaria,1
36217052,"In dept source revealed that, if mosquito bite person weyh get the vaccine, the misquote go die sharperly sharperlyspread mat, sipping alomo in grand style. na malaria vaccine too",malaria,1
108385847,"Good evening sabi mamas,Please what malaria drugs can a breastfeeding mum take? Don't jump and pass abegCc: sugah",malaria,1
97478650,"Me block head i don't know ooo. You must be vert smart i be block head.Sometimes u run too fast, stay calm and drink some cold water. So you wont go and have heart attack at a very young age",heart attack,2
36554320,"Africa, your white gods've blessed you again. Soon they'd start exporting the malaria vaccine and keep us permanently under mental slavery.Keep looking to the skies for your endtime while they keep pumping out technologies to maximize human comfort.",malaria,1
43481476,Chai..She would probably die of a Heart Attack that day.. Imagine her grandson is MadCow..,heart attack,1
13710622,"Thats the koko,also use that watchword so as not to have heart attack.",heart attack,1
27538070,"Even after taking anti malaria drug, you still have to use paracetamol..",malaria,1
102213433,Use activated charcoal instead even doctors recommend it at timesAnd the fact that your immune system have grown over time to fight malaria a butty guy shouldn't try what you are trying because it may not end well,malaria,1
90251264,We all know the figures are under reported... Make dem sha dey report am small small like DAT until the cure is found before dem give us heart attack,heart attack,2
19373521,"It has been explained sha..except the part where you say people thought you are SS.There is actually a notion that people who have the SS genotype are less likely to have malaria because of the sickle shaped red blood cells, which is unfavourable to the growth of the parasite.",malaria,1
85867568,"Well different stroke for different folks, I know a friend who do Uber bolt on weekend only , yet he make around 15k to 25k for the 2 days. He owns his car he prefers this to giving his car out on HP since driver go dey tell am story to deliver 25k for 1 week.",stroke,2
76135736,You have malaria trust me.What are you using to generate this feelings?Defeat has started making you hallucinate,malaria,0
61667103,I just wonder oo. Is this how one indivisible Nigeria will take and survive. I think that Nurudeen should go for malaria test. He is sick. Nonsense,malaria,2
17208874,My little cousin died of Hepatitis few month back cos it was not detected on timeThey whre busy treating him of malaria,hepatitis,0
27407659,Thanks tchiwinnie. I tried the lemon water + honey and it worked wonders. I'll go for the malaria test but someone suggested paludrine. Don't know if anyone has taken it before.,malaria,0
87901523,"After TB, malaria is the highest killer in the world",malaria,1
20400160,[size=16pt]Some APC E-rats will die of stroke tonight [/size],stroke,2
14203191,"Pls can anyone recommend the most effective malaria drug I can take as single dose? I don't have malaria yet, but I am starting to feel the symptoms, and the mosquitos in my house are getting more blood thirsty every night. Thanks.",malaria,0
60783675,pls i have being having this resistant malaria for a while now. It does not response to any anti malaria tablets unless i take chloroquine injection but presently the chloroquine injection is beginning to fail me. pls what do u suggests for me as i dont any drug to fall back upon.pls i need good suggestions,malaria,0
40224326,Take your baby to the hospital. It's likely malaria. Or you can also go by your doc friend advice and give the coartem tabs for babies. There's one for 3mths and above. The tabs worked for my DS when he was 6mths and had malaria.,malaria,0
100094203,Fake fake fake Na Malaria we get for NigeriaSCam Covid,malaria,1
55939100,"Almost a whole page of ranting nonsense without addressing/answering the obvious question: what exactly is the problem with using Chloroquine for Malaria treatment?Naija journos, na wa for una o.O pari",malaria,1
5724082,That's a tough one for some but the ones at my place have night-vision goggles and gas masks to avoid getting killed by insecticides. I hope these new-fangled vaccination mosquitoes also come with a mandate to kill the malaria-carrying ones,malaria,1
33902355,"mumihaja, what malaria drug were u given cos erythromycin seems safe even when pregnant. cingrats in advance",malaria,1
46329894,Na wa ooo all this militant una wan give Buhari heart attack?Buhari when we know as BABA GO SLOW don become BABA GO FAST.Him don run go London because of una him come dey lie say him get ear problem.,heart attack,1
1709587,Actually d malaria thing wunt make me give hm a piece of ma mind. Dat waz d only modification he did to the joke after its been posted her 2twice.,malaria,1
2307078,titi o Bleep up gan ni . ti mo ti lo duro de e ni abe igi orombo since yesterday. efon je mi gan infact mo ti n ni malaria.,malaria,0
37812676,AA are good in term of sickle cell but not good when it comes to Malaria,malaria,1
14499573,Kanu is malaria medicine 'Ewu',malaria,1
44643625,"#am interested in this,statistics had shown that the common sickness in Africa is malaria and typhoid. I need to know!",malaria,1
78547116,"The military don't allow. However, malaria is also a disease if there is no drugs. HIV/AIDS may be recruited into the non-sensitive part of the Army jobs",malaria,1
11821160,"Malarial infection is caused by plasmodium spp transmitted by female anopheles mosquitoes. Prevention is by thorough cleaning of surroundings, use of mosquito nets, avoidance of water logged environment and prompt treatment when the infection is diagnosed. Which one do u prefer; natural preventive measures or drugs in combating malaria",malaria,1
34235550,<user> tanx a lot ma'am.I say a big Amen to d prayers.I hope so too.I will get tested for malaria today and see my Dr.tnx,malaria,1
82251434,but y does your master run to London to treat malaria when we have leaves here that can cure him,malaria,1
95292736,"Wow, asiwaju is back, na big heart attack be dis",heart attack,2
99880050,Soul lifting discovery? You should Covid 19 vaccine and malaria treatment.If fake malaria drugs were allowed to proliferate that means one may not get well.Better be grateful.,malaria,1
69971957,"Yaaayy, up TEAM JANUARY, the new year, new breakthrough, new testimony, new blessings, set of people. Thanks capo, SO sorry about the malaria, you are healed in Jesus name, Amen. Please nobody should find trouble ooo, hahaahhaahahaha. It will surely end in praise.",malaria,0
88056910,"Exactly. I pray no one has malaria or thyphoid this period. If u dont get the medical assistance in due time and u die they will say its corona (mind u, thyphoid kills very fast)",malaria,1
93499423,Possibly! It will also do same to malaria,malaria,1
90715821,Baba... You don take better malaria drug?,malaria,0
90412127,"Yeah, I had malaria last week and am having same symptoms now",malaria,0
94550433,"after treatment, go for a lab test to rule out resistive malaria and typhoid. Or you can consult a med doc. Is good to be scared, but don't be too scared, is bad for your mental health",malaria,1
78898496,Do you have Hiv/aids test kits ??and also Hepatitis B Test Kit?? How much is it and how much are they per test,hepatitis,1
108826790,"Well I may be wrong, but it may be a sign of a stroke coming. First of all check her sugar level to know if she has diabitis.Then enroll her in a physcio therapy at a general hospital. Its cheap there. She goes twice a week for massage.Good luck.",stroke,0
42949088,Preventive anti malaria frm 12wks n d ladt dose not later than 36wks.tt u take wen u feel quickening/baby kick buh frm 18wks n last dose abt 36wksI pm u. Reply both. I changed d old email I used to pm. So I cant contact u.,malaria,1
91140369,This is a serious case.....i have treated malaria like 2 different times with ciprotab and it keep persisting with the signs after like 3 days.....the drugs we have cant completely wipe out the toxins out of the body.,malaria,0
97343593,"I believe Corona virus exist but it's quite political in Nigeria.. The Kwara cases get one kind.. People are now afraid to visit University of Ilorin Teaching Hospital, any malaria symptoms na Corona virus patience hahah",malaria,1
8458335,"who come snap this guy put im pic for web? poor guy. for im mind he dey enjoy, he no know say peeps dey dey stroke am.",stroke,2
62056344,Actually Naomi14 and spiceeamiee are right. Malaria is one of the indications but not in all cases. Just went to dig out my class notes,malaria,1
39417028,Playing Heart Attack By Demi Lovato.Ease-Up Punky,heart attack,2
49223043,"You did not have malaria, just the symptoms (fever, headache...) just a glass of water and good sleep would have cured you.",malaria,1
29971451,some people will die of heart attack after febuhari 14 seriously.,heart attack,1
63451608,"Life¬†is a Canvas. Every¬†action¬†of ours is a stroke of paint and at the end, how beautiful our painting is will depend upon all our strokes, all our¬†actions.",stroke,2
6386994,Ms. Cole probably didnt have malaria. Mosquitoes also transmit DENGUE FEVER.,malaria,0
29107582,"Malaria carrying mosquitoes bite at night, sleep inside your insecticide treated net every night to protect yourself. For A Malaria-Free Nigeria. Play Your Part!Happy holidays!",malaria,1
2574149,if am alone on earth? hmmmn i'll just take my time and enjoy the moment with daddy long stroke swinging freely without fear of being heated up in some horrid boxers and dye of boredom,stroke,2
74079687,Might be stroke,stroke,0
107247250,Loss of weightPot bellyNot so fresh skinPimplesSnoringTirednessBody achesLess productive daySleeping disorderProne to malaria or underlying health conditionsMemory issues,malaria,1
9631881,Tuberculosis Joshua Haba!!!,tuberculosis,2
98241904,"So malaria is now covid, our medical doctors are no longer competent to know what malaria is, very soon even head ache will be covid.",malaria,1
63531595,At least Lonart and Artesunat have been saving your sorry ass from malaria nearly 2 decades now.,malaria,1
99235379,"They hate her but they want to enjoy the fruit of her labor, never. Allow the dead to rest in peace, they will not listen, now person done die, person done suffer stroke join",stroke,0
59079065,Benue state still has much positive patients... It's like malaria out there. God help ya pikin o,malaria,1
26440405,"Ahhhh AMEN. So shall it b in Jesus name,amen Satan has attempted. My FET is tuesday and malaria has knocked me down. Anointing has broken the yoke of rubbish sickness o!",malaria,0
77075691,Go and treat malaria,malaria,1
60917190,"OK dear, just give him enough vegetables, he'll be fine. Malaria can be terrible sometimes and unpredictable. to him",malaria,0
5245537,"It's very easy for teachers to punish students 4 wrong doing.but they alway dn't knw d consequences.especially in cases where people get punish under the sun,which is the easiest form of developing skin cancer.cancer kills as much as aid n malaria in our present day",malaria,1
32779257,"Malaria can b harmful to ur baby. See ur dr and do an mp before taking any drug. Depending on d severity, there re drugsa dat re safe for each stage of pregnancy.",malaria,1
102778615,High Blood Pressure ? Heart Attack ?,heart attack,0
50151528,n by d way i used a malaria drug n it reacted same way,malaria,0
98074733,There's no such thing as Covid-19....The entire symptoms of Coronavirus is all related to Malaria.....They don't want you testing for malaria no more but to be testing for Covid-19.... How silly.They're now attributing all deaths in the hospital to be caused by Coronavirus.,malaria,1
68830343,Sorry dear for the indestion it ll get better. Omo the weakness nor be here. Me had malaria and small typhoid that I have been battling with plus the morning sickness it was something else but thank God now am better.,malaria,0
105708998,I am sorry for your loss. However I would rather queue up to take malaria vaccine than covid vaccine. Every health mishap is now attributed to covid 19.,malaria,0
64430104,Nigeria is dysfunctional because ibos could not see beyond their noses. They tried to use violence to get what they could have gotten with the stroke of a pen.Act first and think later.,stroke,2
24535919,"W.H.O banned arthemeter used alone. The current treatment of malaria is ACT (artemisinin-based combination therapy) which includes arthemeter/artesunate/dihydroartemisin PLUS A SECOND DRUG. I'm pointing this out cos arthemeter is still being used but in combination with another drug like lumefantrine, etc.",malaria,1
38730577,Continue taking the drug till you clock 0+ ok? and always sleep with mosquitoe net ok? also take immune boosting drug or eat fruits always to help boost your immune system so as to fight the malaria parasites ok.....SHALOM,malaria,1
82984317,"Sis I will advice u wait o the malaria drugs if you are already in your TWW, might be Omolaria and not malaria",malaria,1
74853327,Some people will have heart attack,heart attack,1
107778342,malaria in pregnancy is an anomaly.,malaria,1
24446524,Pharm Greg....the point isn't about knowing the treatment for Malaria....its about knowing it's Malaria. while I really doubt if it's any difficult to manage malaria....the problem is what if it becomes a complicated one? That's why there's need for a job description in the health sector,malaria,1
16770302,"in nigeria?hahahaha - it's more common than malaria. we all know naija women can sit on any toilet seat when pressed. men can stand from a distance and aim. thankfully, women cannot.",malaria,1
47512540,You do realise most drugs in the market don't take care of malaria like it used to. I advise you take her to a good laboratory and run tests. They will recommend the best drug to wipe it out. Cc TChwinne,malaria,1
18694881,na wa so they are about to find a vaccine for HIV and malaria and they are working and spending tirelessly on other ground breaking researches around the globe and Nigeria is still trying to figure out how to give 24hr electricity after how many decades,malaria,1
105472688,Awesome! Google is better than 90% of Nigerian doctors. Bunch of scammers guessing symptoms and diseases and prescribing malaria drugs Everytime.,malaria,1
46964096,Have u had any case of malaria?,malaria,1
49916841,"E remain small. Joomie, please massage the breast with hot water, put cold cabbage leaves in ur bra and keep putting baby to suck that breast. You will be fine soon. It's probably the pain from the engorged breast dats causing the malaria like symptoms. I had it too.",malaria,1
87300928,"bullshiit! where was God when Ebola was killing Africans, malaria, Thypoid, cholera and starvation has been killing Africans in the last 20 years where the hell was God then?.",malaria,1
78361839,"Dear Op, You want to kill yourself because of staphylococcus? What will you say of those with Aids, Herpertaitis A-Z, Cancer of the Lungs, Breast, Kidney, Chronic Diabetes, Stroke, Migraine, and Poverty?",stroke,1
42850949,What do you mean? Can you wish yourself stroke?,stroke,1
98941251,Pls the guru in houseAny 1 can recommend gud drugs for stroke treatment.Herbal or medicine,stroke,1
29948052,CRY ME A RIVERNA WETIN THE CAMERA MAN TELL YOU?PRAY TO GOD MAKE HEART ATTACK NO CATCH U DIS NIGHT,heart attack,1
68392389,OK you're doing alright. Don't fall ill I beg. Malaria pack your kaya from WhyworryPH's body now now! It is well with you dear.,malaria,0
78133447,"This igbo man won't rest now, money doesn't save heart attack all the time.",heart attack,1
76701103,"baba i noticedMehn i was down wif malaria.......where dem Lhimeet ,chief,betpawa yehmy Fadire eduzz qualitygod mavor and so many others na",malaria,0
73746217,shut up! Your a Yoruba Muslim. Your claim urhobo but still suffers heart attack on a thread made for afonjas!,heart attack,2
